1	2	1	1	20	298	4	3	1	1	3	87,80	84,90	93,55	0,31	2
1	2	1	1	20	572	2	3	1	1	4	95,70	94,90	78,71	0,28	2
1	2	1	1	19	579	2	3	1	1	4	99,40	98,90	83,23	0,25	2
1	2	1	1	18	329	3	3	1	1	4	106,70	105,10	72,90	0,55	2
1	2	1	1	18	318	3	4	1	1	3	101,50	100,50	79,35	0,41	2
1	2	1	1	20	386	2	1	1	1	3	105,70	103,90	99,35	0,34	1
1	2	1	1	19	453	1	4	1	1	4	98,40	98,80	96,13	0,21	2
1	2	1	1	18	466	3	3	1	1	3	95,60	97,20	92,90	0,25	2
1	2	1	1	18	484	4	3	1	1	3	100,50	99,40	87,74	0,27	2
1	2	1	1	20	532	2	3	1	1	4	96,80	96,40	76,13	0,11	2
1	2	1	1	20	336	2	3	1	1	3	108,60	106,90	84,52	0,46	2
1	2	1	1	20	499	2	3	1	1	3	95,40	94,90	85,16	0,59	2
1	2	1	1	19	535	3	3	1	1	3	86,40	86,50	81,29	0,21	2
1	2	1	1	21	538	3	4	1	1	3	103,50	102,60	85,16	0,53	2
1	2	1	1	20	578	2	1	1	1	3	87,40	87,70	81,94	0,20	1
1	2	1	1	19	333	1	4	1	1	3	100,60	99,90	92,90	0,36	2
1	2	1	1	18	480	3	4	1	1	3	94,40	96,40	70,97	0,30	2
1	2	1	1	18	586	2	3	1	1	3	99,89	100,80	70,97	0,23	2
1	2	1	1	18	520	2	3	1	1	3	106,00	103,60	76,13	0,27	2
1	2	1	1	20	444	3	3	1	1	1	86,60	87,00	92,90	0,18	1
1	2	1	1	19	503	2	2	1	1	4	109,00	108,10	81,29	0,28	2
2	2	1	1	18	478	1	2	1	1	3	103,70	99,00	81,94	0,52	1
2	2	1	1	18	476	3	2	1	1	3	89,50	89,80	63,87	0,19	2
2	2	1	1	18	467	3	2	1	1	3	102,20	101,60	61,29	0,40	2
2	2	1	1	19	443	2	3	1	1	3	123,10	121,10	82,58	0,41	2
2	2	1	1	20	300	3	4	1	1	3	104,30	103,80	76,77	0,21	2
2	2	1	1	21	226	3	4	1	1	3	99,90	100,60	75,48	0,25	2
2	2	1	1	20	370	4	4	1	1	3	99,00	97,00	60,65	0,24	3
2	2	1	1	21	411	3	4	1	1	3	97,00	94,50	63,87	0,26	2
2	2	1	1	19	417	2	2	1	1	2	101,20	100,40	78,71	0,18	1
2	2	1	1	18	511	3	4	1	1	3	95,10	91,70	61,29	0,24	2
2	2	1	1	19	512	1	2	1	1	2	110,40	109,40	88,39	0,30	1
2	2	1	1	18	445	2	3	1	1	3	100,00	99,90	63,23	0,56	2
2	2	1	1	19	440	1	2	1	1	3	110,60	109,40	77,42	0,45	1
2	2	1	1	20	415	3	4	1	1	2	102,70	102,10	77,42	0,47	2
2	2	1	1	21	501	2	3	1	1	2	123,60	121,50	68,39	0,34	1
2	2	1	1	20	439	2	2	1	1	2	103,40	102,80	58,71	0,98	1
2	2	1	1	19	480	3	3	1	1	2	138,20	137,00	68,39	0,97	2
2	2	1	1	19	515	1	2	1	1	3	110,50	108,60	83,23	0,40	1
2	2	1	1	18	503	1	2	1	1	3	114,80	112,70	87,10	0,27	1
2	2	1	1	18	444	1	2	1	1	3	106,10	104,90	94,19	0,12	1
2	2	1	1	20	474	2	2	1	1	3	123,60	122,70	73,55	0,37	1
1	2	1	1	19	576	2	2	1	1	3	95,60	92,10	89,68	0,14	1
1	2	1	1	21	433	2	3	1	1	3	118,20	116,90	81,29	0,15	2
1	2	1	1	18	393	1	3	1	1	3	106,30	107,20	77,42	0,35	1
1	2	1	1	20	587	2	2	1	1	3	124,60	121,80	87,74	0,85	1
1	2	1	1	21	409	1	3	1	1	3	116,10	115,30	76,13	0,27	1
1	2	1	1	20	597	3	3	1	1	3	124,30	123,50	83,87	0,18	2
1	2	1	1	21	350	1	2	1	1	3	94,60	95,10	72,90	0,20	1
1	2	1	1	19	341	1	2	1	1	3	87,10	86,50	72,90	0,16	1
1	2	1	1	18	487	3	4	1	1	3	82,30	85,00	60,65	0,47	2
1	2	1	1	19	292	2	3	1	1	3	72,50	71,00	93,55	0,17	2
1	2	1	1	18	337	2	3	1	1	3	100,90	99,50	78,71	0,33	2
1	2	1	1	19	551	2	3	1	1	3	101,10	99,00	83,23	0,46	2
1	2	1	1	20	575	3	2	1	1	3	106,40	106,60	72,90	0,46	2
1	2	1	1	20	363	2	2	1	1	3	105,30	99,00	72,90	0,10	1
1	2	1	1	21	297	2	2	1	1	3	123,80	124,50	99,35	0,40	1
1	2	1	1	20	415	2	2	1	1	3	108,40	108,00	96,13	0,37	1
1	2	1	1	21	477	2	2	1	1	3	101,50	100,80	92,90	0,63	1
1	2	1	1	19	303	3	3	1	1	3	113,80	114,10	87,74	0,35	2
1	2	1	1	18	328	2	3	1	1	3	122,30	121,30	76,13	0,14	2
1	2	1	1	19	564	2	2	1	1	3	103,50	102,60	84,52	0,37	1
1	2	1	1	18	460	2	2	1	1	3	100,80	100,70	85,16	0,27	1
1	2	1	1	19	489	2	2	1	1	3	137,10	134,30	81,29	0,10	1
1	2	1	1	20	336	2	3	1	1	3	103,10	101,20	85,16	0,51	2
1	2	1	1	21	434	3	4	1	1	3	105,30	104,30	81,94	0,36	2
1	2	1	1	20	393	3	4	1	1	3	108,80	107,40	92,90	0,27	2
1	2	1	1	19	329	3	4	1	1	3	110,80	108,30	70,97	0,36	2
1	2	1	1	18	401	2	2	1	1	3	106,60	107,60	70,97	0,27	1
1	2	1	1	20	324	3	3	1	1	3	97,30	96,00	76,13	0,42	2
1	2	1	1	21	494	4	4	1	1	3	121,50	150,90	92,90	0,34	3
1	2	1	1	18	295	2	3	1	2	3	89,40	90,00	85,16	0,21	2
1	1	1	1	18	451	2	3	1	2	3	80,60	81,40	69,68	0,17	2
1	1	1	1	22	321	2	3	1	2	3	95,30	96,10	74,19	0,52	2
1	2	1	1	18	416	3	3	1	2	3	108,80	109,40	72,90	0,17	2
1	1	1	1	23	587	3	2	1	2	3	94,30	95,90	75,48	0,29	2
1	4	1	1	22	329	2	2	1	2	3	101,10	104,70	78,71	0,32	2
1	2	1	1	22	558	3	3	1	2	3	87,00	89,00	77,42	0,36	2
1	2	1	1	20	456	2	3	1	2	3	91,50	93,10	74,84	0,84	2
1	2	1	1	21	483	2	3	1	2	3	97,60	99,30	77,42	0,43	2
1	2	1	1	18	522	1	2	1	2	3	95,90	98,40	82,58	0,16	1
1	2	1	1	18	554	3	2	1	2	3	107,70	109,80	78,71	0,07	2
1	2	1	1	20	585	2	3	1	2	3	87,60	89,20	87,10	0,51	2
1	2	1	1	22	564	2	3	1	2	3	83,90	86,10	78,06	0,35	2
1	3	1	1	18	522	2	3	1	2	3	86,90	88,50	76,77	0,14	2
1	3	1	1	22	342	1	3	1	2	3	88,50	89,40	78,71	0,49	2
1	3	1	1	20	398	2	4	1	2	3	106,10	105,10	75,48	0,73	2
1	2	1	1	20	471	2	3	1	2	3	118,70	120,70	76,77	0,27	2
1	2	1	1	18	295	1	2	1	2	3	79,40	80,10	76,77	0,60	1
1	2	1	1	20	569	2	3	1	2	3	103,70	106,20	80,65	0,53	2
1	2	1	1	22	529	2	3	1	2	3	82,60	84,40	67,74	0,18	2
1	3	1	1	20	545	2	3	1	2	3	96,90	96,50	80,00	0,27	2
2	4	1	1	20	321	2	2	1	2	3	98,60	99,70	70,32	0,20	2
2	2	1	1	22	427	2	2	1	2	3	93,30	94,90	85,16	0,40	2
2	1	1	1	24	386	2	3	1	2	3	90,70	92,00	94,19	0,33	2
2	3	1	1	20	428	3	3	1	3	3	89,20	91,30	83,23	0,47	3
2	4	1	1	22	395	2	3	1	2	3	89,10	90,50	78,06	0,35	2
2	2	1	1	18	552	2	2	1	2	3	88,60	89,40	87,10	0,26	2
2	4	1	1	22	451	3	3	1	2	3	97,50	97,50	83,23	0,37	2
2	2	1	1	20	406	2	2	1	2	3	83,80	85,90	74,19	0,76	2
2	2	1	1	24	339	2	3	1	2	3	84,10	86,10	76,13	0,87	2
2	2	1	1	26	398	2	2	1	2	3	90,10	91,70	77,42	0,59	2
2	4	1	1	20	418	2	3	1	2	3	91,30	92,10	77,42	0,48	2
2	2	1	1	20	655	1	3	1	2	3	101,60	102,90	85,16	0,26	2
2	4	1	1	22	437	2	4	1	2	3	102,40	104,40	87,74	0,26	2
4	1	1	1	23	435	1	3	1	2	3	106,80	108,90	80,00	0,25	2
2	2	1	1	18	549	3	4	1	2	3	80,20	80,40	85,16	0,54	3
2	2	1	1	20	509	2	3	1	2	3	93,00	94,10	80,65	0,32	2
2	2	1	1	22	520	2	2	1	2	3	93,00	93,20	80,00	0,32	2
2	2	1	1	18	403	2	3	1	2	3	103,30	105,50	85,16	0,43	2
2	2	1	1	16	296	3	2	1	2	3	91,40	91,10	80,00	0,15	2
2	2	1	1	20	410	2	3	1	2	3	89,30	91,30	91,61	0,37	2
2	2	1	1	18	538	2	4	1	2	3	96,90	98,30	87,10	0,10	2
2	2	1	1	22	541	3	3	1	2	3	85,10	86,20	83,23	0,54	2
2	2	1	1	23	462	3	2	1	2	3	97,20	97,60	80,00	0,37	2
2	2	1	1	20	346	2	2	1	2	3	92,70	94,90	72,90	0,36	2
2	4	1	1	22	294	2	3	1	2	3	86,30	88,10	83,23	0,26	2
2	2	1	1	20	413	2	3	1	1	3	91,80	91,50	78,06	0,26	2
2	2	1	1	20	503	2	3	1	2	3	103,40	106,20	83,87	0,54	2
2	2	1	1	22	405	2	2	1	1	3	96,10	97,10	83,23	0,64	1
2	2	1	1	20	415	3	4	1	2	3	81,80	82,10	86,45	0,57	3
2	2	1	1	19	327	2	3	1	1	3	69,80	69,40	74,19	0,32	2
2	4	1	1	18	439	2	3	1	1	3	97,00	96,30	65,81	0,21	2
2	2	1	1	19	515	2	3	1	1	3	95,40	93,50	63,87	0,20	2
2	2	1	1	20	600	3	3	1	1	3	82,50	85,00	67,74	0,54	2
2	4	1	1	21	452	3	3	1	1	3	108,50	108,30	69,03	0,10	2
2	4	1	1	20	655	3	3	1	1	3	94,90	94,70	63,23	0,21	2
2	2	1	1	19	290	2	3	1	1	3	108,90	107,50	74,84	0,21	2
2	2	1	1	19	415	3	3	1	1	3	66,50	66,60	56,13	0,21	2
1	2	1	1	18	497	2	3	1	1	3	85,20	86,50	59,35	0,21	2
1	2	1	1	18	523	2	2	1	1	3	81,30	81,20	55,48	0,20	1
1	2	1	1	20	490	2	2	1	1	3	84,50	84,60	70,97	0,40	1
1	2	1	1	19	578	2	2	1	1	3	77,30	77,80	58,06	0,54	1
1	2	1	1	21	584	3	3	1	1	3	100,90	101,10	53,55	0,21	2
1	1	1	1	18	467	3	3	1	1	3	100,80	101,60	54,84	0,52	2
1	1	1	1	20	300	3	3	1	1	3	92,10	91,30	50,97	0,20	2
1	1	1	1	19	492	3	2	1	1	3	102,10	100,60	56,77	0,42	2
1	1	1	1	18	391	3	3	1	1	3	92,10	92,70	72,26	0,10	2
1	1	1	1	19	347	2	3	1	1	3	89,40	88,70	69,03	0,16	2
1	4	1	1	20	536	3	2	1	1	3	85,70	85,90	49,68	0,67	2
1	4	1	1	21	547	3	3	1	1	3	74,30	75,80	52,90	0,54	2
1	4	1	1	20	310	3	3	1	1	3	91,60	89,50	54,84	0,21	2
1	2	1	1	19	364	3	3	1	1	3	113,90	116,80	77,42	0,67	2
1	2	1	1	19	393	3	3	1	1	3	92,90	91,60	79,35	0,35	2
1	2	1	1	18	393	3	1	1	1	3	79,70	79,80	67,10	0,52	1
1	4	1	1	18	414	2	2	1	1	3	89,20	88,30	56,77	0,36	1
1	4	1	1	20	409	2	2	1	1	3	97,10	96,40	80,65	0,42	1
1	2	1	1	19	407	2	3	1	1	3	90,30	89,50	53,55	0,32	2
1	2	1	1	21	355	3	3	1	1	3	90,40	89,60	54,84	0,73	2
1	2	1	1	18	535	2	3	1	1	3	86,40	85,60	61,94	0,10	2
1	4	1	1	20	593	2	3	1	1	3	103,50	102,30	48,39	0,37	2
1	2	1	1	21	414	2	3	1	1	3	84,90	82,30	64,52	0,54	2
1	2	1	1	20	352	2	3	1	1	3	101,60	101,80	69,68	0,10	2
1	4	1	1	21	594	2	3	1	1	3	98,30	98,40	77,42	0,52	2
1	4	1	1	19	520	2	3	1	1	3	86,70	87,30	31,61	0,42	2
1	2	1	1	19	392	2	3	1	1	3	96,50	96,90	63,23	0,67	2
1	2	1	1	18	512	2	3	1	1	3	92,70	92,80	62,58	0,10	2
1	4	1	1	19	453	3	3	1	1	3	89,40	90,90	68,39	0,21	2
1	2	1	1	20	336	1	3	1	1	3	88,50	90,40	66,45	0,21	1
1	2	1	1	21	597	2	3	1	1	3	100,40	100,50	77,42	0,09	2
1	2	1	1	20	442	2	3	1	1	3	96,60	96,80	74,84	0,20	2
1	2	1	1	19	349	2	3	1	1	3	105,80	99,00	85,16	0,18	2
1	2	1	1	19	532	3	3	1	1	3	77,60	78,30	54,19	0,19	2
1	2	1	1	18	407	3	3	1	1	3	99,60	99,00	56,13	0,42	2
1	2	1	1	18	585	3	3	1	1	3	105,30	106,00	48,39	0,43	2
1	2	1	1	20	403	2	3	1	1	3	109,20	107,40	69,68	0,32	2
1	2	1	1	19	546	2	3	1	1	3	82,50	84,00	72,26	0,43	2
1	2	1	1	21	306	1	3	1	1	3	69,50	68,70	67,74	0,10	1
1	2	1	1	18	472	2	3	1	1	3	95,10	94,90	71,61	0,20	2
1	2	1	1	20	573	2	3	1	1	3	98,00	100,50	89,00	0,21	2
1	2	1	1	21	401	2	3	1	1	3	85,00	87,50	67,00	0,42	2
1	2	1	1	20	403	2	1	1	2	3	70,00	72,50	98,00	0,10	1
1	2	1	1	18	572	1	2	1	2	3	88,00	90,50	96,00	0,16	1
1	2	1	1	18	394	2	2	1	2	3	84,00	86,50	100,00	0,14	2
1	2	1	1	22	539	3	2	1	2	3	89,00	91,50	88,00	0,20	2
1	2	1	1	21	530	2	1	1	2	3	85,00	87,50	94,00	0,23	1
1	2	1	1	18	569	2	3	1	2	3	75,00	77,50	74,00	0,25	2
1	2	1	1	20	380	3	2	1	2	2	76,00	78,50	70,00	0,30	2
1	2	1	1	24	441	2	2	1	2	3	99,00	103,50	93,00	0,20	2
2	2	1	1	22	540	3	3	1	2	3	100,00	103,50	116,00	0,55	2
2	2	1	1	21	400	1	3	1	1	3	91,00	93,50	114,00	0,49	1
2	2	1	1	21	429	3	1	1	2	3	99,23	103,50	85,00	0,27	2
2	2	1	1	18	317	2	4	1	2	3	87,00	89,50	96,00	0,20	2
3	2	1	1	22	463	2	2	1	2	3	105,00	104,50	75,00	0,14	2
2	2	1	1	20	465	1	2	1	2	3	83,00	85,50	78,00	0,21	1
2	2	1	1	20	356	1	2	1	2	3	81,00	83,50	69,00	0,14	1
2	1	1	1	24	440	2	2	1	1	2	87,00	89,50	94,00	0,31	1
2	1	1	1	21	405	3	2	1	1	3	81,00	83,50	69,00	0,28	2
2	2	1	1	18	495	1	2	1	1	3	106,00	104,50	108,00	0,05	1
2	1	1	1	18	398	2	1	1	2	3	93,00	95,50	96,00	0,31	1
2	2	1	1	18	454	2	2	1	2	3	72,00	74,50	98,00	0,25	2
2	2	1	1	18	505	2	2	1	2	3	94,00	96,50	70,00	0,24	2
2	2	1	1	22	420	2	2	1	2	2	107,00	109,50	75,00	0,27	1
2	4	1	1	20	420	1	2	1	2	2	80,00	82,50	84,00	0,15	1
2	2	1	1	18	426	2	1	1	2	2	105,00	107,50	107,00	0,45	1
2	2	1	1	18	510	3	3	1	3	3	91,00	93,50	115,00	0,29	3
2	2	1	1	20	319	2	3	1	2	3	96,00	98,50	78,00	0,49	2
2	2	1	1	22	436	2	1	1	2	3	81,00	83,50	113,00	0,24	1
2	2	1	1	24	370	3	1	1	2	3	86,00	88,50	115,00	0,14	2
2	4	1	1	20	435	2	1	1	1	3	79,00	81,50	80,00	0,28	1
2	2	1	1	20	562	3	2	1	1	3	100,00	104,50	76,00	0,35	2
2	4	1	1	18	468	3	2	1	2	3	100,00	103,50	107,00	0,15	2
2	2	1	1	18	455	2	2	1	2	2	71,00	73,50	90,00	0,29	1
2	2	1	1	22	444	1	2	1	2	3	75,00	77,50	99,00	0,41	1
2	2	1	1	22	468	2	2	1	2	3	84,00	86,50	115,00	0,10	2
2	2	1	1	21	432	2	2	1	2	1	93,00	95,50	111,00	0,21	1
1	1	1	1	20	358	3	2	1	2	3	90,00	92,50	72,00	0,46	2
1	2	1	1	18	567	2	2	1	2	3	73,00	75,50	68,00	0,22	2
1	2	1	1	18	371	2	2	1	2	3	91,00	93,50	86,00	0,32	2
1	2	1	1	18	440	1	2	1	1	3	100,00	105,50	89,00	0,16	1
1	2	1	1	18	356	3	2	1	2	3	107,00	109,50	89,00	0,30	2
1	3	1	1	18	553	2	2	1	2	3	105,00	107,50	69,00	0,38	2
1	3	1	1	20	395	2	1	1	1	3	90,00	92,50	93,00	0,55	1
1	3	1	1	22	449	2	2	1	1	3	99,00	103,50	76,00	0,23	1
1	3	1	1	18	517	3	2	1	2	3	73,00	75,50	70,00	0,25	2
1	3	1	1	18	382	2	2	1	1	1	70,00	72,50	116,00	0,26	1
1	4	1	1	18	385	2	2	1	2	3	71,00	73,50	88,00	0,35	2
1	1	1	1	24	520	2	2	1	1	3	106,00	108,50	109,00	0,40	1
1	2	1	1	21	539	2	2	1	2	3	96,00	98,50	72,00	0,32	2
1	2	1	1	22	416	3	2	1	1	3	87,00	89,50	80,00	0,35	2
1	2	1	1	21	511	1	2	1	2	3	77,00	79,50	97,00	0,31	1
1	4	2	2	36	446	3	2	2	3	3	88,00	90,50	88,00	0,47	3
1	4	2	2	34	531	3	4	2	3	3	85,00	87,50	87,00	0,28	3
1	4	1	2	28	564	2	2	2	3	3	93,00	95,50	94,00	0,23	2
1	2	2	2	36	550	2	2	2	3	4	94,00	96,50	100,00	0,48	3
1	4	2	2	44	378	4	3	2	3	2	100,00	102,50	111,00	0,18	3
1	2	1	2	36	513	2	2	2	3	3	82,00	84,50	84,00	0,32	2
1	2	2	2	36	369	3	3	2	4	2	73,00	75,50	73,00	0,23	3
1	3	3	2	36	370	1	4	2	1	2	85,00	87,50	81,00	0,28	2
1	2	3	2	48	578	3	3	2	1	2	87,00	89,50	90,00	0,10	2
1	4	2	2	28	409	4	2	2	4	3	87,00	89,50	76,00	0,54	3
1	3	2	2	36	589	2	4	2	3	3	94,00	96,50	105,00	0,33	3
1	4	2	2	36	556	3	3	2	2	3	86,00	88,50	79,00	0,38	3
1	4	2	2	38	472	3	4	2	4	3	76,00	78,50	116,00	0,18	4
1	2	2	2	44	443	2	2	2	3	3	104,00	106,50	107,00	0,10	2
1	4	2	2	38	352	1	2	2	4	3	105,00	107,50	70,00	0,20	2
1	2	2	2	38	460	4	2	2	2	3	100,00	103,50	84,00	0,34	3
1	2	2	2	64	452	3	3	2	3	4	72,00	74,50	89,00	0,24	3
1	3	2	2	38	573	3	4	2	2	2	84,00	86,50	86,00	0,44	3
1	4	2	2	44	537	2	3	2	4	3	99,00	101,50	69,00	0,35	3
1	4	2	2	34	577	1	3	2	4	3	86,00	88,50	80,00	0,39	3
1	4	2	2	36	524	3	3	2	2	4	105,00	107,50	90,00	0,30	3
1	4	2	2	36	595	3	2	2	2	4	77,00	79,50	90,00	0,31	3
1	2	3	1	18	422	3	2	1	2	3	109,00	111,50	109,00	0,25	2
1	2	3	1	22	588	2	3	1	2	4	90,00	92,50	74,00	0,43	2
1	3	3	1	22	385	3	4	2	2	2	75,00	77,50	81,00	0,60	3
1	4	3	1	20	541	4	3	1	1	3	75,00	77,50	104,00	0,59	2
1	2	3	1	22	445	1	3	2	2	3	106,00	105,50	87,00	0,57	2
1	3	3	1	24	442	2	4	2	2	2	70,00	72,50	94,00	0,22	2
1	3	3	1	24	401	2	3	2	2	2	96,00	98,50	72,00	0,29	2
1	3	3	1	22	400	4	2	2	2	3	104,98	105,50	67,00	0,23	3
1	2	3	1	22	557	2	4	2	2	2	79,00	81,50	72,00	0,42	2
1	3	3	1	18	578	3	3	1	1	2	92,00	94,50	106,00	0,27	2
1	3	3	1	24	413	1	3	2	2	4	74,00	76,50	87,00	0,35	2
1	3	3	1	28	460	1	3	2	2	2	72,00	74,50	89,00	0,55	2
1	3	3	1	18	456	4	2	1	2	4	87,00	89,50	88,00	0,38	3
2	3	3	1	18	469	2	4	2	1	4	80,00	82,50	97,00	0,43	3
2	3	3	1	24	357	1	4	1	3	4	90,00	92,50	84,00	0,40	3
2	3	3	1	18	373	2	4	1	1	4	80,00	82,50	73,00	0,40	2
2	3	3	1	20	486	4	4	1	2	2	105,00	107,50	108,00	0,59	3
2	3	3	1	20	584	2	3	1	1	3	79,00	81,50	93,00	0,13	2
2	3	3	1	20	456	2	4	2	3	3	96,00	98,50	69,00	0,18	3
2	3	3	1	20	504	4	3	2	3	3	84,00	86,50	110,00	0,14	3
2	3	3	1	22	394	2	4	2	3	2	84,00	86,50	69,00	0,11	3
2	3	3	1	18	350	4	3	2	3	4	84,00	86,50	105,00	0,53	4
1	3	3	1	20	526	3	3	1	3	2	72,00	74,50	113,00	0,45	2
1	3	3	1	18	442	1	4	1	2	3	79,00	81,50	97,00	0,26	2
1	3	3	1	20	475	1	2	1	2	3	105,00	107,50	89,00	0,27	1
1	3	3	1	18	469	4	2	1	3	3	83,00	85,50	97,00	0,20	3
1	3	3	1	18	487	3	3	2	2	2	96,00	98,50	112,00	0,18	2
1	3	3	1	20	488	1	4	1	3	4	78,00	80,50	79,00	0,16	3
1	3	3	1	18	363	4	3	1	3	3	98,00	100,50	97,00	0,07	3
1	3	3	1	18	539	2	2	2	2	4	84,00	86,50	91,00	0,51	2
1	3	3	1	20	436	1	3	2	1	4	94,00	96,50	99,00	0,35	2
1	3	3	1	20	484	3	4	2	2	3	81,00	83,50	116,00	0,14	3
1	3	3	1	24	350	2	4	2	2	4	98,00	100,50	104,00	0,49	3
1	3	3	1	22	418	2	4	2	3	3	76,00	78,50	94,00	0,73	3
1	3	3	1	22	365	4	4	1	1	3	86,00	88,50	98,00	0,27	3
1	3	3	1	22	367	3	4	1	2	2	79,00	81,50	66,00	0,60	2
1	3	3	1	20	369	3	4	1	3	2	84,00	86,50	109,00	0,53	3
1	3	3	1	18	516	1	4	1	2	2	90,00	92,50	104,00	0,18	2
1	3	3	1	18	458	4	3	1	3	4	77,00	79,50	111,00	0,27	3
1	3	3	1	26	503	4	4	2	3	3	86,00	88,50	71,00	0,20	4
1	3	3	1	22	506	4	3	2	2	2	89,00	91,50	81,00	0,40	3
1	3	3	1	18	407	4	3	2	1	3	98,00	100,50	111,00	0,33	3
1	3	1	1	18	539	3	3	1	3	3	79,00	81,50	100,00	0,47	3
1	3	1	1	18	484	1	4	1	1	3	93,00	95,50	96,00	0,35	2
1	3	1	1	20	503	2	4	1	2	4	70,00	72,50	89,00	0,26	3
1	1	1	1	20	519	2	2	2	1	2	100,00	102,50	78,00	0,37	1
1	4	1	1	18	489	4	3	1	3	4	94,00	96,50	77,00	0,76	3
1	4	1	1	20	461	4	3	1	1	3	73,00	75,50	70,00	0,87	2
1	4	1	1	24	367	3	3	2	2	3	77,00	79,50	88,00	0,59	3
1	4	1	1	22	542	1	3	2	2	3	94,00	96,50	81,00	0,48	2
1	4	1	1	22	536	2	3	2	3	2	78,00	80,50	89,00	0,26	2
1	4	1	1	20	448	2	2	2	2	4	79,00	81,50	78,00	0,26	2
1	4	1	1	24	556	3	2	2	3	3	98,00	100,50	76,00	0,25	3
1	4	1	1	18	385	1	4	1	3	3	96,00	98,50	69,00	0,54	2
1	4	1	1	18	467	1	3	1	2	3	73,00	75,50	113,00	0,32	2
1	4	1	1	18	545	4	2	2	3	3	108,00	110,50	89,00	0,32	3
1	3	1	1	21	582	4	3	2	1	3	72,00	74,50	77,00	0,43	3
1	4	1	1	22	358	2	4	1	2	3	95,00	97,50	72,00	0,15	2
1	4	1	1	22	498	4	3	1	1	3	78,00	80,50	88,00	0,37	2
1	3	1	1	24	578	3	3	1	3	3	84,00	86,50	94,00	0,10	3
1	4	1	1	22	457	4	4	2	1	3	108,00	110,50	99,00	0,54	3
1	3	1	1	20	398	2	4	2	2	4	106,00	108,50	109,00	0,37	3
1	3	1	1	20	522	3	2	2	3	3	90,00	92,50	104,00	0,36	3
1	3	1	1	20	461	1	3	1	1	2	79,00	81,50	108,00	0,26	1
1	3	1	1	18	495	3	4	2	1	2	104,00	105,50	77,00	0,26	2
1	4	1	1	18	521	4	4	1	3	3	104,00	106,50	70,00	0,54	3
1	4	1	1	18	570	4	2	2	1	3	100,00	102,50	100,00	0,64	2
1	4	1	1	22	599	2	3	1	2	2	79,00	81,50	89,00	0,57	2
1	4	1	1	22	541	2	3	1	2	3	70,00	72,50	116,00	0,32	2
1	4	1	1	20	541	2	3	1	3	2	71,00	73,50	114,00	0,21	2
1	1	2	2	34	431	4	4	2	4	4	80,00	82,50	108,00	0,20	4
1	1	2	2	36	524	1	4	1	4	4	98,00	100,50	78,00	0,54	3
2	1	2	2	36	481	1	4	1	4	4	96,00	98,50	80,00	0,10	3
2	2	2	2	34	577	2	4	1	2	4	107,00	109,50	109,00	0,21	3
2	2	2	2	34	410	2	4	1	3	4	86,00	88,50	106,00	0,21	3
2	2	2	2	34	373	3	4	1	3	4	88,00	90,50	99,00	0,21	3
2	2	2	2	36	409	4	4	1	4	4	88,00	90,50	89,00	0,21	4
2	2	2	2	34	568	2	4	1	4	4	104,00	103,50	85,00	0,20	3
